"","action","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","bag_uid","bag_number","density_range","substrate.x","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log","substrate.y","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"59",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","gillian","21559","seagrass_habitat",3.8,"20 - 25","2022-08-13 15:20:00","2022-08-13 15:28:00","21559",8,NA,"gravel,cobble","3 - 4","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"60",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","gillian","21330","seagrass_habitat",3.6,"25 - 30","2022-08-13 15:20:00","2022-08-13 15:28:00","21330",58,NA,"gravel,cobble","3 - 4","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"61",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","21636","seagrass_habitat",4,"0 - 5","2022-08-12 12:09:00","2022-08-12 12:16:00","21636",6,NA,"sand,cobble","2 - 3","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"62",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","2022-08-11_KOEYE_ESTUARY_EDGE3_5 - 10","seagrass_habitat",4,"5 - 10","2022-08-12 12:09:00","2022-08-12 12:16:00","2022-08-11_KOEYE_ESTUARY_EDGE3_5 - 10",NA,NA,"sand,cobble","1 - 2","sand",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"63",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","21516","seagrass_habitat",4.5,"10 - 15","2022-08-12 12:09:00","2022-08-12 12:16:00","21516",43,NA,"sand,cobble","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"64",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","2022-08-11_KOEYE_ESTUARY_EDGE3_15 - 20","seagrass_habitat",4.3,"15 - 20","2022-08-12 12:09:00","2022-08-12 12:16:00","2022-08-11_KOEYE_ESTUARY_EDGE3_15 - 20",NA,NA,"sand,cobble","1 - 2","sand",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"65",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","21616","seagrass_habitat",4.5,"20 - 25","2022-08-12 12:09:00","2022-08-12 12:16:00","21616",3,NA,"sand,cobble","2 - 3","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"66",NA,"HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","21555","seagrass_habitat",4.3,"25 - 30","2022-08-12 12:09:00","2022-08-12 12:16:00","21555",47,NA,"sand,cobble","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"67",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","21719","seagrass_habitat",6.6,"0 - 5","2022-08-07 10:16:00","2022-08-07 10:32:00","21719",48,NA,"sand,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"68",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_EDGE2_5 - 10","seagrass_habitat",6.6,"5 - 10","2022-08-07 10:16:00","2022-08-07 10:32:00","2022-08-07_CHOKED_PASS_EDGE2_5 - 10",NA,NA,"sand,shell hash","<1","sand",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"69",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","21715","seagrass_habitat",6.7,"10 - 15","2022-08-07 10:16:00","2022-08-07 10:32:00","21715",47,NA,"sand,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"70",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_EDGE2_15 - 20","seagrass_habitat",6.8,"15 - 20","2022-08-07 10:16:00","2022-08-07 10:32:00","2022-08-07_CHOKED_PASS_EDGE2_15 - 20",NA,NA,"sand,shell hash","1 - 2","sand",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"71",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","21717","seagrass_habitat",6.9,"20 - 25","2022-08-07 10:16:00","2022-08-07 10:32:00","21717",46,NA,"sand,shell hash","2 - 3","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"72",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","21711","seagrass_habitat",6.9,"25 - 30","2022-08-07 10:16:00","2022-08-07 10:32:00","21711",40,NA,"sand,shell hash","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"73",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","21328","seagrass_habitat",5.9,"0 - 5","2022-08-07 14:08:00","2022-08-07 14:21:00","21328",13,NA,"sand,shell hash","< 1","flat kelp",NA,TRUE,"des",NA,NA,"1: QCd by CP","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"74",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_EDGE3_5 - 10","seagrass_habitat",6.1,"5 - 10","2022-08-07 14:08:00","2022-08-07 14:21:00","2022-08-07_CHOKED_PASS_EDGE3_5 - 10",NA,NA,"sand,shell hash","< 1","flat kelp",NA,FALSE,"des",NA,NA,"1: QCd by CP","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"75",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","21558","seagrass_habitat",6.6,"10 - 15","2022-08-07 14:08:00","2022-08-07 14:21:00","21558",11,NA,"sand,shell hash","< 1","flat kelp",NA,TRUE,"des",NA,NA,"1: QCd by CP","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"76",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_EDGE3_15 - 20","seagrass_habitat",6.7,"15 - 20","2022-08-07 14:08:00","2022-08-07 14:21:00","2022-08-07_CHOKED_PASS_EDGE3_15 - 20",NA,NA,"sand,shell hash","< 1","flat kelp",NA,FALSE,"des","saclat",NA,"1: QCd by CP","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"77",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","21627","seagrass_habitat",6.7,"20 - 25","2022-08-07 14:08:00","2022-08-07 14:21:00","21627",14,NA,"sand,shell hash","1 - 2","flat kelp",NA,TRUE,"des","cyma",NA,"1: QCd by CP","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"78",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","21406","seagrass_habitat",6.6,"25 - 30","2022-08-07 14:08:00","2022-08-07 14:21:00","21406",58,NA,"sand,shell hash","< 1","flat kelp",NA,TRUE,"des",NA,NA,"1: QCd by CP","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"79",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","21638","seagrass_habitat",7.2,"0 - 5","2022-08-07 11:47:00","2022-08-07 11:56:00","21638",5,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"80",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_INTERIOR4_5 - 10","seagrass_habitat",7.2,"5 - 10","2022-08-07 11:47:00","2022-08-07 11:56:00","2022-08-07_CHOKED_PASS_INTERIOR4_5 - 10",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"81",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","21522","seagrass_habitat",7.1,"10 - 15","2022-08-07 11:47:00","2022-08-07 11:56:00","21522",3,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"82",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_INTERIOR4_15 - 20","seagrass_habitat",7.2,"15 - 20","2022-08-07 11:47:00","2022-08-07 11:56:00","2022-08-07_CHOKED_PASS_INTERIOR4_15 - 20",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"83",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","21709","seagrass_habitat",7.3,"20 - 25","2022-08-07 11:47:00","2022-08-07 11:56:00","21709",2,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"84",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","21772","seagrass_habitat",7.4,"25 - 30","2022-08-07 11:47:00","2022-08-07 11:56:00","21772",4,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"85",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","21404","seagrass_habitat",7.3,"0 - 5","2022-08-07 11:17:00","2022-08-07 11:29:00","21404",45,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"86",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_INTERIOR5_5 - 10","seagrass_habitat",7.4,"5 - 10","2022-08-07 11:17:00","2022-08-07 11:29:00","2022-08-07_CHOKED_PASS_INTERIOR5_5 - 10",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"87",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","21356","seagrass_habitat",7.4,"10 - 15","2022-08-07 11:17:00","2022-08-07 11:29:00","21356",52,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"88",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_INTERIOR5_15 - 20","seagrass_habitat",7.6,"15 - 20","2022-08-07 11:17:00","2022-08-07 11:29:00","2022-08-07_CHOKED_PASS_INTERIOR5_15 - 20",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"89",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","21505","seagrass_habitat",7.5,"20 - 25","2022-08-07 11:17:00","2022-08-07 11:29:00","21505",56,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"90",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","21771","seagrass_habitat",7.4,"25 - 30","2022-08-07 11:17:00","2022-08-07 11:29:00","21771",51,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"91",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","21434","seagrass_habitat",8,"0 - 5","2022-08-07 12:23:00","2022-08-07 12:39:00","21434",8,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"92",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_INTERIOR6_5 - 10","seagrass_habitat",7.9,"5 - 10","2022-08-07 12:23:00","2022-08-07 12:39:00","2022-08-07_CHOKED_PASS_INTERIOR6_5 - 10",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"93",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","21605","seagrass_habitat",7.9,"10 - 15","2022-08-07 12:23:00","2022-08-07 12:39:00","21605",7,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"94",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_INTERIOR6_15 - 20","seagrass_habitat",7.9,"15 - 20","2022-08-07 12:23:00","2022-08-07 12:39:00","2022-08-07_CHOKED_PASS_INTERIOR6_15 - 20",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"95",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","21619","seagrass_habitat",7.7,"20 - 25","2022-08-07 12:23:00","2022-08-07 12:39:00","21619",9,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"96",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","21306","seagrass_habitat",7.5,"25 - 30","2022-08-07 12:23:00","2022-08-07 12:39:00","21306",6,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"97",NA,"HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","gillian","21323","seagrass_habitat",6,"0 - 5","2022-08-12 12:09:00","2022-08-12 12:16:00","21323",13,NA,"sand,shell hash","4 - 5","sand",NA,TRUE,"des","saclat",NA,"1: QCd by CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"98",NA,"HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","gillian","21427","seagrass_habitat",6.4,"10 - 15","2022-08-12 12:09:00","2022-08-12 12:16:00","21427",48,NA,"sand,shell hash","< 1","sand",NA,TRUE,"sacg","des",NA,"1: QCd by CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"99",NA,"HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","gillian","2022-08-12_TRIQUET_BAY_EDGE3_15 - 20","seagrass_habitat",6.5,"15 - 20","2022-08-12 12:09:00","2022-08-12 12:16:00","2022-08-12_TRIQUET_BAY_EDGE3_15 - 20",NA,NA,"sand,shell hash","2 - 3","sand",NA,FALSE,"sacg","saclat",NA,"1: QCd by CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"100",NA,"HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","gillian","21424","seagrass_habitat",6.6,"20 - 25","2022-08-12 12:09:00","2022-08-12 12:16:00","21424",28,NA,"sand,shell hash","1 - 2","sand",NA,TRUE,"saclat","des",NA,"1: QCd by CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"101",NA,"HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","gillian","21426","seagrass_habitat",6.8,"25 - 30","2022-08-12 12:09:00","2022-08-12 12:16:00","21426",4002,NA,"sand,shell hash","1 - 2","sand",NA,TRUE,"sacg","saclat",NA,"1: QCd by CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"102",NA,"HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","gillian","2022-08-12_TRIQUET_BAY_EDGE3_5 - 10","seagrass_habitat",6.2,"5 - 10","2022-08-12 12:09:00","2022-08-12 12:16:00","2022-08-12_TRIQUET_BAY_EDGE3_5 - 10",NA,NA,"sand,shell hash","4 - 5","sand",NA,FALSE,"saclat","macro",NA,"1: QCd by CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"103",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2022-08-14",2,"faye,krystal,other","gillian","21348","seagrass_habitat",3.3,"0 - 5","2022-08-14 14:16:00","2022-08-14 14:23:00","21348",29,NA,"sand","3 - 4","sand",NA,TRUE,"phylo","agarum",NA,"1: QCd by FM","sand",52.06205,"-128.41389",52.0622169,"-128.4138951"
"104",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2022-08-14",2,"faye,krystal,other","gillian","2022-08-14_MCMULLIN_NORTH_EDGE2_5 - 10","seagrass_habitat",3.1,"5 - 10","2022-08-14 14:16:00","2022-08-14 14:23:00","2022-08-14_MCMULLIN_NORTH_EDGE2_5 - 10",NA,NA,"sand","< 1","sand",NA,FALSE,"ulva","agarum",NA,"1: QCd by FM","sand",52.06205,"-128.41389",52.0622169,"-128.4138951"
"105",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2022-08-14",2,"faye,krystal,other","gillian","21738","seagrass_habitat",3.2,"10 - 15","2022-08-14 14:16:00","2022-08-14 14:23:00","21738",54,NA,"sand","< 1","sand",NA,TRUE,"ulva","egresia",NA,"1: QCd by FM","sand",52.06205,"-128.41389",52.0622169,"-128.4138951"
"106",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2022-08-14",2,"faye,krystal,other","gillian","2022-08-14_MCMULLIN_NORTH_EDGE2_15 - 20","seagrass_habitat",3.3,"15 - 20","2022-08-14 14:16:00","2022-08-14 14:23:00","2022-08-14_MCMULLIN_NORTH_EDGE2_15 - 20",NA,NA,"sand","< 1","sand",NA,FALSE,"ulva","agarum",NA,"1: QCd by FM","sand",52.06205,"-128.41389",52.0622169,"-128.4138951"
"107",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2022-08-14",2,"faye,krystal,other","gillian","21412","seagrass_habitat",3.3,"20 - 25","2022-08-14 14:16:00","2022-08-14 14:23:00","21412",24,NA,"sand","< 1","sand",NA,TRUE,"ulva","fucus",NA,"1: QCd by FM","sand",52.06205,"-128.41389",52.0622169,"-128.4138951"
"108",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2022-08-14",2,"faye,krystal,other","gillian","21465","seagrass_habitat",3,"25 - 30","2022-08-14 14:16:00","2022-08-14 14:23:00","21465",53,NA,"sand","< 1","sand",NA,TRUE,"ulva","fucus",NA,"1: QCd by FM","sand",52.06205,"-128.41389",52.0622169,"-128.4138951"
"109",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","21628","seagrass_habitat",3.9,"0 - 5","2022-08-07 14:44:00","2022-08-07 14:57:00","21628",12,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"110",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_EDGE7_5 - 10","seagrass_habitat",3.8,"5 - 10","2022-08-07 14:44:00","2022-08-07 14:57:00","2022-08-07_CHOKED_PASS_EDGE7_5 - 10",NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"111",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","21332","seagrass_habitat",4,"10 - 15","2022-08-07 14:44:00","2022-08-07 14:57:00","21332",18,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,"1: QCd by CP","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"112",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","2022-08-07_CHOKED_PASS_EDGE7_15 - 20","seagrass_habitat",4.4,"15 - 20","2022-08-07 14:44:00","2022-08-07 14:57:00","2022-08-07_CHOKED_PASS_EDGE7_15 - 20",NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,NA,NA,NA,"1: QCd by CP","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"113",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","21528","seagrass_habitat",4.6,"20 - 25","2022-08-07 14:44:00","2022-08-07 14:57:00","21528",17,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"cyma",NA,NA,"1: QCd by CP","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"114",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","21541","seagrass_habitat",4.8,"25 - 30","2022-08-07 14:44:00","2022-08-07 14:57:00","21541",16,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,NA,NA,NA,"1: QCd by CP","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"115",NA,"HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1","2022-08-06",1,"faye,krystal","kyle","21720","seagrass_habitat",3.8,"0 - 5","2022-08-06 13:22:00","2022-08-06 13:36:00","21720",27,NA,"mud,sand","1 - 2","sand",NA,TRUE,"agarum",NA,NA,"1: QCd by FM","sand",51.64707199,"-128.1204211",51.6470739,"-128.1206929"
"116",NA,"HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1","2022-08-06",1,"faye,krystal","kyle","2022-08-06_PRUTH_BAY_EDGE1_5 - 10","seagrass_habitat",4,"5 - 10","2022-08-06 13:22:00","2022-08-06 13:36:00","2022-08-06_PRUTH_BAY_EDGE1_5 - 10",NA,NA,"mud,sand","1 - 2","flat kelp",NA,FALSE,"agarum",NA,NA,"1: QCd by FM","sand",51.64707199,"-128.1204211",51.6470739,"-128.1206929"
"117",NA,"HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1","2022-08-06",1,"faye,krystal","kyle","2022-08-06_PRUTH_BAY_EDGE1_10 - 15","seagrass_habitat",4.2,"10 - 15","2022-08-06 13:22:00","2022-08-06 13:36:00",NA,NA,NA,"mud,sand","1 - 2","flat kelp",NA,FALSE,"agarum",NA,NA,NA,"sand",51.64707199,"-128.1204211",51.6470739,"-128.1206929"
"118",NA,"HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1","2022-08-06",1,"faye,krystal","kyle","21443","seagrass_habitat",3.7,"25 - 30","2022-08-06 13:22:00","2022-08-06 13:36:00","21443",54,NA,"mud,sand","1 - 2","flat kelp",NA,TRUE,"agarum",NA,NA,"1: QCd by FM","sand",51.64707199,"-128.1204211",51.6470739,"-128.1206929"
