"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log"
"70","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","21280","seagrass_habitat",4.1,"10 - 15","2021-08-09 07:39:00","2021-08-09 07:43:00","21280",4007,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"71","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","2021-08-09_KOEYE_ESTUARY_INTERIOR5_5 - 10","seagrass_habitat",3.9,"5 - 10","2021-08-09 07:39:00","2021-08-09 07:43:00","2021-08-09_KOEYE_ESTUARY_INTERIOR5_5 - 10",NA,NA,"sand,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"72","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","21281","seagrass_habitat",3.9,"0 - 5","2021-08-09 07:39:00","2021-08-09 07:43:00","21281",4012,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"73","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2021-08-13",3,"carolyn,faye,krystal","zach","21647","seagrass_habitat",3.7,"25 - 30","2021-08-13 03:40:00","2021-08-13 03:44:00","21647",4010,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"74","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2021-08-13",3,"carolyn,faye,krystal","zach","21447","seagrass_habitat",3.8,"20 - 25","2021-08-13 03:40:00","2021-08-13 03:44:00","21447",7,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"75","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2021-08-13",3,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_EDGE3_15 - 20","seagrass_habitat",3.9,"15 - 20","2021-08-13 03:40:00","2021-08-13 03:44:00","2021-08-13_TRIQUET_BAY_EDGE3_15 - 20",NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,"des",NA,NA,"1: QCd by FM"
"76","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2021-08-13",3,"carolyn,faye,krystal","zach","21618","seagrass_habitat",3.8,"10 - 15","2021-08-13 03:40:00","2021-08-13 03:44:00","21618",41,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"77","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2021-08-13",3,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_EDGE3_5 - 10","seagrass_habitat",3.8,"5 - 10","2021-08-13 03:40:00","2021-08-13 03:44:00","2021-08-13_TRIQUET_BAY_EDGE3_5 - 10",NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,"des",NA,NA,"1: QCd by FM"
"78","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2021-08-13",3,"carolyn,faye,krystal","zach","21657","seagrass_habitat",3.8,"0 - 5","2021-08-13 03:40:00","2021-08-13 03:44:00","21657",77,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"79","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2021-08-13",5,"carolyn,faye,krystal","zach","21321","seagrass_habitat",2.3,"25 - 30","2021-08-13 02:43:00","2021-08-13 14:46:00","21321",4007,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"80","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2021-08-13",5,"carolyn,faye,krystal","zach","21368","seagrass_habitat",2.3,"20 - 25","2021-08-13 02:43:00","2021-08-13 14:46:00","21368",307,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"81","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2021-08-13",5,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_INTERIOR5_15 - 20","seagrass_habitat",2.3,"15 - 20","2021-08-13 02:43:00","2021-08-13 14:46:00","2021-08-13_TRIQUET_BAY_INTERIOR5_15 - 20",NA,NA,"sand","< 1","seagrass",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"82","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2021-08-13",5,"carolyn,faye,krystal","zach","21620","seagrass_habitat",2.2,"10 - 15","2021-08-13 02:43:00","2021-08-13 14:46:00","21620",4028,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"83","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2021-08-13",5,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_INTERIOR5_5 - 10","seagrass_habitat",2.2,"5 - 10","2021-08-13 02:43:00","2021-08-13 14:46:00","2021-08-13_TRIQUET_BAY_INTERIOR5_5 - 10",NA,NA,"sand","< 1","seagrass",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"84","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2021-08-13",5,"carolyn,faye,krystal","zach","21621","seagrass_habitat",1.9,"0 - 5","2021-08-13 02:43:00","2021-08-13 14:46:00","21621",80,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"85","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2021-08-13",4,"carolyn,faye,krystal","zach","21422","seagrass_habitat",1.8,"25 - 30","2021-08-13 03:10:00","2021-08-13 03:12:00","21422",132,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"86","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2021-08-13",4,"carolyn,faye,krystal","zach","21666","seagrass_habitat",1.8,"20 - 25","2021-08-13 03:10:00","2021-08-13 03:12:00","21666",3047,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"87","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2021-08-13",4,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_INTERIOR4_15 - 20","seagrass_habitat",1.7,"15 - 20","2021-08-13 03:10:00","2021-08-13 03:12:00","2021-08-13_TRIQUET_BAY_INTERIOR4_15 - 20",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"88","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2021-08-13",4,"carolyn,faye,krystal","zach","21520","seagrass_habitat",1.7,"10 - 15","2021-08-13 03:10:00","2021-08-13 03:12:00","21520",6,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"89","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2021-08-13",4,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_INTERIOR4_5 - 10","seagrass_habitat",1.7,"5 - 10","2021-08-13 03:10:00","2021-08-13 03:12:00","2021-08-13_TRIQUET_BAY_INTERIOR4_5 - 10",NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"90","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2021-08-13",4,"carolyn,faye,krystal","zach","21448","seagrass_habitat",1.5,"0 - 5","2021-08-13 03:10:00","2021-08-13 03:12:00","21448",4014,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"91","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2021-08-15",1,"faye,krystal","zach","21316","seagrass_habitat",1.8,"25 - 30","2021-08-15 03:45:00","2021-08-15 03:49:00","21316",4032,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"92","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2021-08-15",1,"faye,krystal","zach","21416","seagrass_habitat",1.8,"20 - 25","2021-08-15 03:45:00","2021-08-15 03:49:00","21416",421,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"93","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2021-08-15",1,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_EDGE1_15 - 20","seagrass_habitat",1.8,"15 - 20","2021-08-15 03:45:00","2021-08-15 03:49:00","2021-08-15_MCMULLIN_NORTH_EDGE1_15 - 20",NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"94","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2021-08-15",1,"faye,krystal","zach","21606","seagrass_habitat",1.9,"10 - 15","2021-08-15 03:45:00","2021-08-15 03:49:00","21606",11,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"95","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2021-08-15",1,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_EDGE1_5 - 10","seagrass_habitat",2,"5 - 10","2021-08-15 03:45:00","2021-08-15 03:49:00","2021-08-15_MCMULLIN_NORTH_EDGE1_5 - 10",NA,NA,"sand","1 - 2","flat kelp",NA,FALSE,"saclat",NA,NA,"1: QCd by FM"
"96","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2021-08-15",1,"faye,krystal","zach","21506","seagrass_habitat",2,"0 - 5","2021-08-15 03:45:00","2021-08-15 03:49:00","21506",12,NA,"sand","1 - 2","flat kelp",NA,TRUE,"saclat",NA,NA,"1: QCd by FM"
"97","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2021-08-13",6,"carolyn,faye,krystal","zach","21304","seagrass_habitat",1.2,"25 - 30","2021-08-13 02:18:00","2021-08-13 02:20:00","21304",4030,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"98","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2021-08-13",6,"carolyn,faye,krystal","zach","21347","seagrass_habitat",1.2,"20 - 25","2021-08-13 02:18:00","2021-08-13 02:20:00","21347",19,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"99","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2021-08-13",6,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_INTERIOR6_15 - 20","seagrass_habitat",1.2,"15 - 20","2021-08-13 02:18:00","2021-08-13 02:20:00","2021-08-13_TRIQUET_BAY_INTERIOR6_15 - 20",NA,NA,"sand","< 1","seagrass",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"100","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2021-08-13",6,"carolyn,faye,krystal","zach","21403","seagrass_habitat",1.1,"10 - 15","2021-08-13 02:18:00","2021-08-13 02:20:00","21403",4001,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"101","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2021-08-13",6,"carolyn,faye,krystal","zach","2021-08-13_TRIQUET_BAY_INTERIOR6_5 - 10","seagrass_habitat",1,"5 - 10","2021-08-13 02:18:00","2021-08-13 02:20:00","2021-08-13_TRIQUET_BAY_INTERIOR6_5 - 10",NA,NA,"sand","< 1","seagrass",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"102","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2021-08-13",6,"carolyn,faye,krystal","zach","21357","seagrass_habitat",1,"0 - 5","2021-08-13 02:18:00","2021-08-13 02:20:00","21357",121,NA,"sand","< 1","seagrass",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"103","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","21587","seagrass_habitat",3.8,"25 - 30","2021-08-09 08:46:00","2021-08-09 08:50:00","21587",19,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"104","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","21270","seagrass_habitat",4.1,"20 - 25","2021-08-09 08:46:00","2021-08-09 08:50:00","21270",74,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"105","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","2021-08-09_KOEYE_ESTUARY_EDGE3_15 - 20","seagrass_habitat",4,"15 - 20","2021-08-09 08:46:00","2021-08-09 08:50:00","2021-08-09_KOEYE_ESTUARY_EDGE3_15 - 20",NA,NA,"sand,gravel","1 - 2","sand",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"106","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","21394","seagrass_habitat",4.2,"10 - 15","2021-08-09 08:46:00","2021-08-09 08:50:00","21394",80,NA,"sand,gravel","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"107","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","2021-08-09_KOEYE_ESTUARY_EDGE3_5 - 10","seagrass_habitat",4.4,"5 - 10","2021-08-09 08:46:00","2021-08-09 08:50:00","2021-08-09_KOEYE_ESTUARY_EDGE3_5 - 10",NA,NA,"sand,gravel","< 1","sand",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"108","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","21584","seagrass_habitat",4.4,"0 - 5","2021-08-09 08:46:00","2021-08-09 08:50:00","21584",4010,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"109","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2021-08-15",2,"faye,krystal","zach","21355","seagrass_habitat",1.8,"25 - 30","2021-08-15 04:44:00","2021-08-15 04:47:00","21355",4005,NA,"sand,cobble","3 - 4","sand",NA,TRUE,"macro","saclat",NA,"1: QCd by FM"
"110","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2021-08-15",2,"faye,krystal","zach","21554","seagrass_habitat",1.7,"20 - 25","2021-08-15 04:44:00","2021-08-15 04:47:00","21554",43,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"111","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2021-08-15",2,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_EDGE2_15 - 20","seagrass_habitat",1.7,"15 - 20","2021-08-15 04:44:00","2021-08-15 04:47:00","2021-08-15_MCMULLIN_NORTH_EDGE2_15 - 20",NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"112","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2021-08-15",2,"faye,krystal","zach","21552","seagrass_habitat",2,"10 - 15","2021-08-15 04:44:00","2021-08-15 04:47:00","21552",4040,NA,"sand","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"113","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2021-08-15",2,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_EDGE2_5 - 10","seagrass_habitat",1.5,"5 - 10","2021-08-15 04:44:00","2021-08-15 04:47:00","2021-08-15_MCMULLIN_NORTH_EDGE2_5 - 10",NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"114","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2021-08-15",2,"faye,krystal","zach","21313","seagrass_habitat",1.4,"0 - 5","2021-08-15 04:44:00","2021-08-15 04:47:00","21313",999999,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"115","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","21303","seagrass_habitat",2,"25 - 30","2021-08-15 06:19:00","2021-08-15 06:23:00","21303",4011,NA,"sand,cobble","< 1","sand",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"116","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","21617","seagrass_habitat",2,"20 - 25","2021-08-15 06:19:00","2021-08-15 06:23:00","21617",15,NA,"sand,cobble","< 1","standing kelp",NA,TRUE,"phyllo",NA,NA,"1: QCd by FM"
"117","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_EDGE3_15 - 20","seagrass_habitat",2.1,"15 - 20","2021-08-15 06:19:00","2021-08-15 06:23:00","2021-08-15_MCMULLIN_NORTH_EDGE3_15 - 20",NA,NA,"sand,cobble","< 1","standing kelp",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"118","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","21446","seagrass_habitat",2.4,"10 - 15","2021-08-15 06:19:00","2021-08-15 06:23:00","21446",124,NA,"sand,cobble","< 1","standing kelp",NA,TRUE,"phyllo",NA,NA,"1: QCd by FM"
"119","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_EDGE3_5 - 10","seagrass_habitat",2.5,"5 - 10","2021-08-15 06:19:00","2021-08-15 06:23:00","2021-08-15_MCMULLIN_NORTH_EDGE3_5 - 10",NA,NA,"sand","< 1","standing kelp",NA,FALSE,"phyllo",NA,NA,"1: QCd by FM"
"120","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","21517","seagrass_habitat",2.6,"0 - 5","2021-08-15 06:19:00","2021-08-15 06:23:00","21517",4015,NA,"sand","1 - 2","standing kelp",NA,TRUE,"macro","phyllo",NA,"1: QCd by FM"
"121","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2021-08-15",4,"faye,krystal","zach","21315","seagrass_habitat",2.1,"25 - 30","2021-08-15 06:47:00","2021-08-15 06:50:00","21315",7,NA,"sand","2 - 3","seagrass",NA,TRUE,"saclat",NA,NA,"1: QCd by FM"
"122","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2021-08-15",4,"faye,krystal","zach","21612","seagrass_habitat",2.1,"20 - 25","2021-08-15 06:47:00","2021-08-15 06:50:00","21612",4019,NA,"sand","1 - 2","seagrass",NA,TRUE,"saclat",NA,NA,"1: QCd by FM"
"123","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2021-08-15",4,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_INTERIOR4_15 - 20","seagrass_habitat",2.1,"15 - 20","2021-08-15 06:47:00","2021-08-15 06:50:00","2021-08-15_MCMULLIN_NORTH_INTERIOR4_15 - 20",NA,NA,"sand","< 1","seagrass",NA,FALSE,"saclat",NA,NA,"1: QCd by FM"
"124","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2021-08-15",4,"faye,krystal","zach","21551","seagrass_habitat",2.3,"10 - 15","2021-08-15 06:47:00","2021-08-15 06:50:00","21551",4032,NA,"sand","1 - 2","seagrass",NA,TRUE,"saclat",NA,NA,"1: QCd by FM"
"125","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2021-08-15",4,"faye,krystal","zach","2021-08-15_MCMULLIN_NORTH_INTERIOR4_5 - 10","seagrass_habitat",2.3,"5 - 10","2021-08-15 06:47:00","2021-08-15 06:50:00","2021-08-15_MCMULLIN_NORTH_INTERIOR4_5 - 10",NA,NA,"sand","< 1","seagrass",NA,FALSE,"saclat",NA,NA,"1: QCd by FM"
"126","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2021-08-15",4,"faye,krystal","zach","21510","seagrass_habitat",2.4,"0 - 5","2021-08-15 06:47:00","2021-08-15 06:50:00","21510",8038,NA,"sand","1 - 2","seagrass",NA,TRUE,"saclat",NA,NA,"1: QCd by FM"
"127","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","zach","21483","seagrass_habitat",3.9,"25 - 30","2021-08-07 04:20:00","2021-08-07 04:25:00","21483",7,NA,"sand,shell hash","< 1","sand",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"128","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","zach","21374","seagrass_habitat",3.9,"20 - 25","2021-08-07 04:20:00","2021-08-07 04:25:00","21374",10,NA,"sand,shell hash","< 1","sand",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"129","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","zach","2021-08-06_CHOKED_PASS_EDGE1_15 - 20","seagrass_habitat",3.9,"15 - 20","2021-08-07 04:20:00","2021-08-07 04:25:00","2021-08-06_CHOKED_PASS_EDGE1_15 - 20",NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,"des","drift",NA,"1: QCd by FM"
"130","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","zach","21571","seagrass_habitat",4.1,"10 - 15","2021-08-07 04:20:00","2021-08-07 04:25:00","21571",4001,NA,"sand,shell hash","< 1","sand",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"131","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","zach","2021-08-06_CHOKED_PASS_EDGE1_5 - 10","seagrass_habitat",4,"5 - 10","2021-08-07 04:20:00","2021-08-07 04:25:00","2021-08-06_CHOKED_PASS_EDGE1_5 - 10",NA,NA,"sand,shell hash","2 - 3","sand",NA,FALSE,"des",NA,NA,"1: QCd by FM"
"132","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","zach","21286","seagrass_habitat",4,"0 - 5","2021-08-07 04:20:00","2021-08-07 04:25:00","21286",19,NA,"sand,shell hash","< 1","sand",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"133","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2021-08-07",2,"faye,krystal","zach","21399","seagrass_habitat",6.1,"0 - 5","2021-08-07 04:50:00","2021-08-07 04:54:00","21399",4023,NA,"sand,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"134","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2021-08-07",2,"faye,krystal","zach","21469","seagrass_habitat",6.6,"25 - 30","2021-08-07 04:50:00","2021-08-07 04:54:00","21469",80,NA,"sand,shell hash","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: QCd by FM"
"135","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2021-08-07",2,"faye,krystal","zach","21488","seagrass_habitat",6.5,"20 - 25","2021-08-07 04:50:00","2021-08-07 04:54:00","21488",307,NA,"sand,shell hash","1 - 2","sand",NA,TRUE,"des",NA,NA,"1: QCd by FM"
"136","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2021-08-07",2,"faye,krystal","zach","2021-08-06_CHOKED_PASS_EDGE2_15 - 20","seagrass_habitat",6.5,"15 - 20","2021-08-07 04:50:00","2021-08-07 04:54:00","2021-08-06_CHOKED_PASS_EDGE2_15 - 20",NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,NA,NA,NA,"1: QCd by FM"
"137","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2021-08-07",2,"faye,krystal","zach","21576","seagrass_habitat",6.3,"10 - 15","2021-08-07 04:50:00","2021-08-07 04:54:00","21576",4035,NA,"sand,shell hash","2 - 3","sand",NA,TRUE,"drift",NA,NA,"1: QCd by FM"
"138","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2021-08-07",2,"faye,krystal","zach","2021-08-06_CHOKED_PASS_EDGE2_5 - 10","seagrass_habitat",6.1,"5 - 10","2021-08-07 04:50:00","2021-08-07 04:54:00","2021-08-06_CHOKED_PASS_EDGE2_5 - 10",NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,"drift",NA,NA,"1: QCd by FM"
"139","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2021-08-07",5,"faye,krystal","zach","21273","seagrass_habitat",8.2,"25 - 30","2021-08-07 06:20:00","2021-08-07 06:25:00","21273",4022,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des","drift",NA,"1: QCd by FM"
